time,distance,uavangle,height
1461464519.5079472,-175,0,56
1461464519.5679717,-175,0,56
1461464519.6280172,-175,0,56
1461464519.6880586,-175,0,56
1461464519.748084,-175,0,56
1461464519.8081017,-175,0,56
1461464519.868137,-175,0,56
1461464519.9281769,-176,0,56
1461464519.988188,-176,0,56
1461464520.0482259,-175,0,56
1461464520.1082532,-176,0,56
1461464520.1682873,-176,0,56
1461464520.2283192,-176,0,56
1461464520.2883399,-176,0,56
1461464520.3483863,-175,0,56
1461464520.4084258,-176,0,56
1461464520.4684513,-176,0,56
1461464520.528489,-176,0,56
1461464520.5884948,-177,0,56
1461464520.6485472,-176,0,56
1461464520.7085752,-176,0,56
1461464520.7685964,-176,0,56
1461464520.8286252,-176,0,56
1461464520.8886695,-177,0,56
1461464520.9487178,-176,0,56
1461464521.008784,-176,1,57
1461464521.0688114,-176,0,56
1461464521.128827,-176,0,56
1461464521.1888266,-176,0,56
1461464521.2488658,-177,-1,56
1461464521.3089051,-176,0,56
1461464521.3689263,-177,-1,56
1461464521.4290135,-176,0,56
1461464521.4890807,-177,0,56
1461464521.549064,-176,0,56
1461464521.609099,-176,0,56
1461464521.6691167,-177,0,56
1461464521.7291844,-176,0,56
1461464521.789192,-176,0,56
1461464521.8491948,-176,0,56
1461464521.9092593,-177,0,56
1461464521.969287,-177,0,56
1461464522.0292943,-177,0,56
1461464522.089335,-176,0,56
1461464522.1493537,-176,0,56
1461464522.2093844,-176,0,56
1461464522.2694495,-177,0,56
1461464522.329482,-177,0,56
1461464522.389504,-177,0,56
1461464522.4495387,-176,0,56
1461464522.5095718,-177,0,56
1461464522.5698073,-183,0,57
1461464522.6298642,-180,0,56
1461464522.6898508,-178,1,56
1461464522.749919,-178,0,57
1461464522.8099337,-177,0,56
1461464522.8701816,-176,0,56
1461464522.9299502,-178,0,56
1461464522.9899707,-179,0,56
1461464523.0500302,-178,0,56
1461464523.1100461,-178,0,56
1461464523.1700814,-177,0,56
1461464523.2301097,-178,0,56
1461464523.290135,-179,0,56
1461464523.3501906,-179,0,56
1461464523.4102323,-178,0,56
1461464523.470365,-177,0,56
1461464523.5303085,-179,0,56
1461464523.5903053,-179,0,56
1461464523.6503954,-179,0,56
1461464523.710385,-177,0,56
1461464523.770409,-177,0,56
1461464523.8304508,-179,0,56
1461464523.8905087,-179,0,56
1461464523.9505181,-179,0,56
1461464524.0105386,-178,0,56
1461464524.0708027,-177,0,56
1461464524.130601,-178,0,56
1461464524.1906145,-179,0,56
1461464524.2506912,-178,0,56
1461464524.3106987,-177,0,56
1461464524.37071,-177,2,56
1461464524.430748,-179,0,56
1461464524.4909046,-184,0,56
1461464524.5508542,-179,0,56
1461464524.6108649,-177,0,56
1461464524.6708817,-178,1,56
1461464524.7309225,-179,0,56
1461464524.7909334,-179,0,56
1461464524.8509674,-178,1,56
1461464524.9110293,-178,0,56
1461464524.9710474,-177,0,56
1461464525.031073,-179,0,56
1461464525.0911057,-179,0,56
1461464525.1511295,-178,1,56
1461464525.2112627,-179,0,56
1461464525.271252,-178,0,42
1461464525.3312685,-179,0,56
1461464525.3912838,-180,0,56
1461464525.4513066,-179,0,56
1461464525.5113454,-179,0,56
1461464525.5713768,-178,0,56
1461464525.631398,-179,0,56
1461464525.6914127,-180,0,56
1461464525.7514591,-178,1,56
1461464525.8115053,-178,0,56
1461464525.8715484,-178,0,56
1461464525.9315455,-180,0,56
1461464525.9915795,-180,1,56
1461464526.0516205,-179,1,56
1461464526.1116383,-179,1,56
1461464526.1716936,-178,0,56
1461464526.2317111,-180,0,56
1461464526.2917385,-180,0,56
1461464526.3517647,-179,0,56
1461464526.411845,-178,1,56
1461464526.4718585,-178,2,56
1461464526.53191,-181,0,56
1461464526.5919316,-180,0,56
1461464526.6519887,-180,0,56
1461464526.711969,-179,0,56
1461464526.7720284,-178,0,56
1461464526.8327632,-180,0,56
1461464526.892112,-180,0,56
1461464526.9521246,-180,0,56
1461464527.0121706,-179,0,56
1461464527.0721922,-178,0,56
1461464527.132204,-180,0,56
1461464527.1922143,-180,0,56
1461464527.2522702,-180,0,56
1461464527.3122838,-179,0,56
1461464527.3723469,-179,0,56
1461464527.4323676,-184,0,56
1461464527.4923875,-181,0,56
1461464527.5524497,-181,0,56
1461464527.612482,-182,0,56
1461464527.6725006,-181,0,58
1461464527.732518,-185,0,55
1461464527.7925646,-181,0,55
1461464527.852593,-181,0,57
1461464527.9126577,-180,0,56
1461464527.9726884,-178,0,57
1461464528.032673,-181,0,56
1461464528.092716,-180,1,57
1461464528.1527252,-180,0,56
1461464528.2127635,-181,0,57
1461464528.272794,-179,0,56
1461464528.3328488,-181,0,56
1461464528.3928614,-181,0,56
1461464528.4528902,-179,1,56
1461464528.5129178,-179,0,56
1461464528.573049,-179,0,56
1461464528.6330483,-181,0,56
1461464528.693021,-181,0,56
1461464528.7530932,-181,0,56
1461464528.813086,-179,1,56
1461464528.8731847,-181,0,56
1461464528.9331965,-181,0,56
1461464528.993224,-181,0,56
1461464529.0532594,-181,0,56
1461464529.1132758,-183,1,56
1461464529.173331,-179,0,56
1461464529.233336,-181,0,56
1461464529.2937524,-181,0,56
1461464529.3533828,-181,0,56
1461464529.4134145,-181,0,56
1461464529.473557,-180,0,56
1461464529.5334976,-180,0,56
1461464529.593518,-181,0,57
1461464529.653566,-181,0,56
1461464529.7135966,-180,0,56
1461464529.7736132,-180,0,56
1461464529.8336456,-182,0,56
1461464529.8936856,-181,0,56
1461464529.9536874,-181,0,56
1461464530.0137296,-180,1,56
1461464530.073752,-180,0,56
1461464530.1338174,-182,0,56
1461464530.1938188,-181,0,56
1461464530.253863,-181,0,56
1461464530.313921,-181,0,56
1461464530.3739266,-180,0,56
1461464530.434014,-182,0,56
1461464530.4940493,-182,0,56
1461464530.5540304,-182,0,57
1461464530.6140597,-181,0,56
1461464530.67408,-182,0,56
1461464530.7341537,-182,0,56
1461464530.7941742,-182,0,56
1461464530.8542118,-182,0,56
1461464530.9142294,-181,0,56
1461464530.9744158,-182,0,56
1461464531.0342677,-182,0,56
1461464531.0943213,-182,0,56
1461464531.1543496,-181,0,56
1461464531.2143688,-180,1,56
1461464531.2743952,-181,0,56
1461464531.3344152,-183,0,56
1461464531.394481,-183,0,56
1461464531.4545102,-182,0,57
1461464531.5145247,-181,0,56
1461464531.5745583,-181,0,56
1461464531.6345928,-183,0,56
1461464531.6946056,-183,0,56
1461464531.754661,-181,0,56
1461464531.8146913,-180,0,56
1461464531.8747568,-181,0,56
1461464531.9347613,-182,0,56
1461464531.9948018,-182,0,56
1461464532.0548253,-181,0,56
1461464532.1148756,-181,0,56
1461464532.1749134,-182,0,56
1461464532.234924,-182,1,56
1461464532.2949872,-183,0,56
1461464532.3549848,-182,0,56
1461464532.4150379,-182,0,56
1461464532.4751308,-182,-1,56
1461464532.5351155,-183,0,56
1461464532.5951364,-182,0,56
1461464532.6551816,-182,0,56
1461464532.715183,-181,0,56
1461464532.775234,-183,0,56
1461464532.8352377,-183,0,56
1461464532.895296,-184,0,56
1461464532.9553144,-182,0,56
1461464533.0153313,-181,0,56
1461464533.0753508,-181,0,57
1461464533.1353893,-183,0,56
1461464533.1954126,-183,0,57
1461464533.2554739,-182,0,56
1461464533.315505,-181,0,56
1461464533.3755589,-183,0,56
1461464533.4355729,-183,0,56
1461464533.495588,-184,0,57
1461464533.5556355,-182,0,56
1461464533.6157196,-182,0,56
1461464533.6757326,-183,0,57
1461464533.7357469,-184,0,56
1461464533.7957501,-184,0,56
1461464533.8557966,-182,0,56
1461464533.9158313,-182,0,56
1461464533.975849,-181,0,55
1461464534.0358663,-184,0,57
1461464534.095917,-183,0,56
1461464534.1559575,-182,0,56
1461464534.215985,-181,0,56
1461464534.2760146,-182,0,56
1461464534.3360205,-184,0,56
1461464534.3960567,-183,1,56
1461464534.4561188,-182,1,56
1461464534.516128,-182,0,56
1461464534.576157,-182,0,57
1461464534.6361861,-188,0,56
1461464534.6962183,-183,0,56
1461464534.7562873,-182,1,56
1461464534.8163238,-182,0,56
1461464534.8763602,-184,0,56
1461464534.9363575,-184,0,56
1461464534.9963844,-184,0,56
1461464535.0564387,-183,0,57
1461464535.1164546,-182,0,56
1461464535.1764898,-182,0,56
1461464535.2365043,-184,1,56
1461464535.296543,-183,1,56
1461464535.3565652,-183,1,56
1461464535.4166136,-182,0,56
1461464535.4766634,-183,0,56
1461464535.5366704,-184,0,56
1461464535.596732,-184,0,56
1461464535.656741,-183,0,56
1461464535.7167914,-182,0,56
1461464535.776836,-185,0,56
1461464535.8368351,-184,0,56
1461464535.8968914,-184,0,56
1461464535.9568915,-184,0,56
1461464536.016953,-182,2,56
1461464536.0769744,-182,0,56
1461464536.1369853,-185,0,56
1461464536.1970139,-184,0,56
1461464536.257098,-184,0,56
1461464536.3171117,-182,0,56
1461464536.3771205,-185,0,57
1461464536.4372597,-185,0,56
1461464536.4972858,-184,0,56
1461464536.5573394,-184,0,56
1461464536.6174405,-183,0,56
1461464536.6774235,-184,0,56
1461464536.737432,-185,0,56
1461464536.7974782,-184,0,56
1461464536.8574765,-184,0,56
1461464536.9176023,-184,0,55
1461464536.9775386,-184,0,56
1461464537.0377452,-185,0,56
1461464537.0975924,-184,1,56
1461464537.1576083,-184,1,56
1461464537.217745,-183,0,56
1461464537.2776837,-184,0,56
1461464537.3376884,-185,0,56
1461464537.3977425,-184,1,56
1461464537.4577668,-184,0,56
1461464537.518354,-182,0,56
1461464537.5782723,-194,0,56
1461464537.6379158,-185,0,56
1461464537.6980567,-184,0,56
1461464537.7579374,-185,0,56
1461464537.8180442,-184,0,56
1461464537.87802,-184,0,56
1461464537.9380295,-185,0,56
1461464537.9980702,-185,0,54
1461464538.058141,-185,0,56
1461464538.1182852,-184,0,56
1461464538.1781526,-183,1,56
1461464538.2381713,-184,0,56
1461464538.2981434,-185,0,56
1461464538.3581777,-184,1,56
1461464538.4183981,-181,-1,56
1461464538.4783995,-186,0,56
1461464538.5383365,-185,0,56
1461464538.5983336,-193,0,56
1461464538.6583602,-185,0,56
1461464538.7184117,-184,0,56
1461464538.7784953,-184,2,56
1461464538.8384664,-185,0,56
1461464538.8985002,-185,0,56
1461464538.9585156,-185,0,57
1461464539.018529,-184,0,56
1461464539.078581,-185,0,56
1461464539.1386342,-186,0,56
1461464539.198666,-186,0,56
1461464539.2587066,-185,0,56
1461464539.3187025,-184,1,56
1461464539.3788288,-186,0,56
1461464539.4387689,-185,0,56
1461464539.498804,-185,0,56
1461464539.5588324,-185,0,56
1461464539.6188502,-185,0,56
1461464539.6789417,-186,0,49
1461464539.73895,-186,0,56
1461464539.7989624,-186,0,56
1461464539.8589797,-185,0,56
1461464539.9190693,-185,0,57
1461464539.9790769,-186,0,56
1461464540.0392241,-185,1,56
1461464540.0994923,-185,1,56
1461464540.159173,-185,0,56
1461464540.2191758,-185,0,56
1461464540.279241,-186,0,56
1461464540.3392825,-186,0,56
1461464540.3993058,-186,0,56
1461464540.4593437,-185,0,61
1461464540.5194416,-185,0,56
1461464540.5794044,-186,0,56
1461464540.6394162,-186,0,56
1461464540.6995077,-183,0,56
1461464540.759453,-185,0,56
1461464540.8194933,-185,0,56
1461464540.8795395,-186,0,56
1461464540.9395447,-187,0,56
1461464540.999593,-186,0,56
1461464541.0596094,-186,0,57
1461464541.119687,-186,0,57
1461464541.1796973,-187,0,56
1461464541.2397494,-186,0,56
1461464541.2997594,-185,0,56
1461464541.3597772,-185,0,56
1461464541.4198098,-184,1,56
1461464541.4798284,-186,0,56
1461464541.5398738,-187,0,56
1461464541.5999177,-186,0,56
1461464541.6599798,-186,0,56
1461464541.7199962,-186,0,56
1461464541.7800167,-186,0,56
1461464541.8400211,-187,0,56
1461464541.900094,-186,0,56
1461464541.9601004,-186,0,56
1461464542.0201292,-185,0,56
1461464542.080159,-187,0,56
1461464542.1402428,-188,0,56
1461464542.2002392,-187,0,56
1461464542.2603216,-186,0,56
1461464542.3202918,-186,0,56
1461464542.380318,-187,0,56
1461464542.4403458,-187,0,56
1461464542.5003963,-187,0,56
1461464542.560421,-186,0,56
1461464542.620453,-186,0,56
1461464542.6804621,-187,0,56
1461464542.7405694,-188,0,56
1461464542.8007078,-187,0,56
1461464542.8607266,-186,0,57
1461464542.9206562,-187,0,57
1461464542.9806516,-187,0,56
1461464543.0406861,-187,0,56
1461464543.100746,-187,0,56
1461464543.160777,-187,0,56
1461464543.220799,-186,0,56
1461464543.280843,-187,0,56
1461464543.3417728,-188,0,56
1461464543.4009202,-188,0,56
1461464543.4609382,-186,0,56
1461464543.5209448,-186,0,56
1461464543.580961,-188,0,56
1461464543.6410534,-188,0,56
1461464543.7010846,-187,0,56
1461464543.7611115,-187,0,56
1461464543.8211083,-186,0,56
1461464543.8811426,-188,0,56
1461464543.9411576,-188,0,56
1461464544.0012615,-187,0,56
1461464544.0612338,-186,0,56
1461464544.121249,-186,0,56
1461464544.1812809,-187,0,56
1461464544.241321,-188,0,56
1461464544.301401,-190,0,56
1461464544.3614047,-187,3,57
1461464544.4214191,-190,0,57
1461464544.481434,-188,0,56
1461464544.541469,-188,0,56
1461464544.6021857,-188,0,56
1461464544.6615837,-187,0,56
1461464544.7216191,-187,0,56
1461464544.7816167,-189,0,56
1461464544.841651,-189,0,56
1461464544.9016721,-188,0,56
1461464544.9616866,-188,0,56
1461464545.0217385,-187,0,56
1461464545.0817602,-188,0,56
1461464545.141783,-189,0,56
1461464545.2018135,-188,0,56
1461464545.2618892,-187,0,56
1461464545.3219006,-186,1,57
1461464545.381973,-189,0,54
1461464545.4419615,-189,0,56
1461464545.5019908,-188,0,56
1461464545.5620506,-188,0,56
1461464545.6220732,-187,0,56
1461464545.682078,-188,0,56
1461464545.742153,-189,1,56
1461464545.802133,-188,0,56
1461464545.862226,-188,0,57
1461464545.9222617,-193,0,56
1461464545.982282,-190,0,56
1461464546.042306,-190,0,56
1461464546.1023066,-189,0,57
1461464546.1623316,-188,0,56
1461464546.2223837,-187,0,56
1461464546.2824101,-189,0,56
1461464546.3424294,-189,0,56
1461464546.402462,-189,0,57
1461464546.4624934,-187,1,56
1461464546.522572,-187,0,55
1461464546.582573,-189,0,56
1461464546.6425958,-188,1,56
1461464546.702623,-189,0,56
1461464546.7626495,-187,1,56
1461464546.8227415,-187,0,56
1461464546.8827841,-189,0,56
1461464546.942769,-189,0,56
1461464547.002801,-189,0,56
1461464547.0628204,-188,0,56
1461464547.1228888,-187,0,56
1461464547.182919,-189,0,56
1461464547.2429285,-189,0,56
1461464547.3029392,-189,0,56
1461464547.3629591,-188,0,56
1461464547.4230058,-187,1,56
1461464547.4830885,-189,0,56
1461464547.5430737,-190,0,56
1461464547.6031294,-190,0,56
1461464547.6631486,-188,0,56
1461464547.7231658,-188,0,56
1461464547.7832282,-189,0,56
1461464547.8432405,-190,0,57
1461464547.90328,-189,0,56
1461464547.9632916,-188,0,56
1461464548.023328,-188,0,56
1461464548.083376,-189,0,56
1461464548.1434097,-189,1,57
1461464548.2034547,-189,0,56
1461464548.2634826,-189,0,56
1461464548.3234828,-188,0,56
1461464548.3835745,-191,0,56
1461464548.4435687,-190,0,57
1461464548.5036204,-189,0,56
1461464548.5636272,-189,0,56
1461464548.6236525,-188,0,56
1461464548.6842065,-189,0,56
1461464548.7437575,-190,0,56
1461464548.803759,-189,0,56
1461464548.8637836,-189,0,55
1461464548.9238462,-189,0,56
1461464548.9838831,-189,0,56
1461464549.043901,-190,0,56
1461464549.1039217,-190,0,56
1461464549.1639342,-189,0,56
1461464549.2240326,-192,0,56
1461464549.284051,-191,0,55
1461464549.3440635,-190,0,56
1461464549.4040751,-190,0,56
1461464549.4640982,-189,0,56
1461464549.5241294,-190,0,56
1461464549.584185,-191,0,57
1461464549.6442013,-190,0,56
1461464549.7042644,-190,0,56
1461464549.764281,-189,1,56
1461464549.8242993,-189,0,56
1461464549.8843727,-191,0,56
1461464549.9443855,-190,0,56
1461464550.0044312,-190,0,56
1461464550.0644572,-189,0,56
1461464550.1245224,-191,0,56
1461464550.1845415,-191,0,56
1461464550.244582,-190,0,56
1461464550.3045607,-190,0,56
1461464550.3645804,-190,0,56
1461464550.4246027,-189,0,56
1461464550.4846442,-192,0,56
1461464550.5447018,-190,1,56
1461464550.6047022,-190,0,56
1461464550.664746,-189,0,56
1461464550.7247653,-191,0,56
1461464550.7847998,-191,0,57
1461464550.8448544,-190,0,56
1461464550.9048905,-190,0,57
1461464550.9649048,-190,0,56
1461464551.0249333,-189,0,56
1461464551.0849614,-191,0,56
1461464551.145009,-191,1,56
1461464551.2050273,-189,1,56
1461464551.2657151,-190,0,56
1461464551.3251107,-191,0,56
1461464551.3851786,-192,0,56
1461464551.445188,-190,0,56
1461464551.5051885,-191,0,56
1461464551.5652251,-190,0,56
1461464551.6252487,-189,0,56
1461464551.6852798,-191,0,56
1461464551.7453632,-192,0,56
1461464551.8053973,-190,0,57
1461464551.8654008,-190,0,56
1461464551.9254286,-190,0,56
1461464551.9854527,-192,0,56
1461464552.045507,-191,0,56
1461464552.1055186,-190,2,56
1461464552.1655369,-190,0,56
1461464552.2255688,-190,0,56
1461464552.285605,-191,2,56
1461464552.3456297,-192,0,56
1461464552.405677,-190,2,56
1461464552.465692,-190,0,56
1461464552.525721,-192,0,56
1461464552.5857565,-192,0,56
1461464552.6457934,-191,0,56
1461464552.705848,-191,0,55
1461464552.7658782,-190,0,57
1461464552.8259351,-202,1,56
1461464552.8859518,-192,0,56
1461464552.9459648,-192,0,56
1461464553.006002,-191,0,56
1461464553.0660255,-190,0,56
1461464553.1260667,-198,0,56
1461464553.1860807,-192,0,57
1461464553.2461095,-192,0,56
1461464553.306172,-191,0,56
1461464553.3661845,-190,0,56
1461464553.4262483,-193,0,57
1461464553.4863157,-193,0,56
1461464553.5463715,-193,0,56
1461464553.6063526,-192,0,56
1461464553.6663845,-191,0,57
1461464553.7263846,-191,0,56
1461464553.7864022,-192,1,56
1461464553.8464305,-192,0,56
1461464553.9066212,-192,0,56
1461464553.9665194,-190,0,56
1461464554.026541,-191,0,56
1461464554.0865664,-193,0,56
1461464554.146648,-193,0,56
1461464554.2066536,-192,0,56
1461464554.2667003,-190,0,56
1461464554.3266952,-192,0,56
1461464554.386722,-193,0,56
1461464554.4467454,-193,0,56
1461464554.5068362,-192,0,56
1461464554.5668647,-191,0,56
1461464554.6271012,-192,0,57
1461464554.6868794,-193,0,56
1461464554.746921,-192,0,56
1461464554.8070028,-192,0,56
1461464554.8670366,-191,0,56
1461464554.9270587,-193,0,56
1461464554.98706,-193,0,56
1461464555.0470862,-192,0,56
1461464555.1070971,-192,0,56
1461464555.1671643,-193,0,56
1461464555.2273235,-192,0,56
1461464555.2872427,-193,0,56
1461464555.3473058,-192,1,56
1461464555.40734,-192,0,56
1461464555.4673877,-190,0,56
1461464555.5274923,-191,0,56
1461464555.5874803,-193,0,56
1461464555.6475148,-193,0,56
1461464555.7075245,-193,0,56
1461464555.7679057,-184,-2,56
1461464555.8276918,-192,0,56
1461464555.8876739,-194,0,56
1461464555.9476817,-193,0,55
1461464556.0076828,-192,0,56
1461464556.0677035,-192,0,56
1461464556.1278353,-192,0,56
1461464556.1877527,-193,0,56
1461464556.2477918,-193,0,56
1461464556.307818,-193,0,57
1461464556.367843,-192,0,57
1461464556.4279804,-193,0,56
1461464556.4878943,-193,0,56
1461464556.5479536,-193,1,56
1461464556.6079662,-193,0,56
1461464556.668002,-192,0,56
1461464556.728138,-193,0,56
1461464556.7880604,-194,0,56
1461464556.848078,-193,0,56
1461464556.9081924,-192,1,56
1461464556.9681928,-191,0,56
1461464557.028179,-192,0,56
1461464557.088179,-193,0,56
1461464557.1482089,-193,1,56
1461464557.2084136,-193,0,56
1461464557.2682557,-193,0,56
1461464557.3283129,-193,0,56
1461464557.3883486,-194,0,56
1461464557.448359,-193,0,56
1461464557.5083845,-192,1,56
1461464557.5684214,-192,0,56
1461464557.6284819,-194,0,56
1461464557.6885026,-193,2,56
1461464557.748544,-194,0,56
1461464557.8085532,-193,0,56
1461464557.8686793,-193,0,56
1461464557.928671,-194,0,48
1461464557.988662,-194,0,56
1461464558.0487244,-194,0,56
1461464558.1087117,-193,0,56
1461464558.1687856,-198,0,56
1461464558.2288096,-194,0,56
1461464558.2888305,-194,0,56
1461464558.3488305,-194,0,56
1461464558.408876,-193,0,56
1461464558.4688969,-193,0,57
1461464558.5289783,-194,0,56
1461464558.5889769,-194,0,56
1461464558.6492605,-187,1,56
1461464558.7090533,-194,0,56
1461464558.7691348,-193,0,56
1461464558.8291664,-194,0,56
1461464558.889183,-195,0,56
1461464558.9491737,-194,0,56
1461464559.0092013,-194,0,56
1461464559.0692523,-193,0,56
1461464559.129308,-194,0,56
1461464559.1893368,-195,0,56
1461464559.2493885,-194,0,56
1461464559.3093882,-193,0,56
1461464559.3694062,-193,0,56
1461464559.4294112,-195,0,56
1461464559.4894643,-195,0,56
1461464559.5494983,-194,0,57
1461464559.609514,-194,0,56
1461464559.6695495,-193,0,56
1461464559.729633,-195,0,56
1461464559.7896583,-196,0,56
1461464559.8496926,-194,0,56
1461464559.909724,-197,1,48
1461464559.9697697,-194,0,56
1461464560.029744,-195,0,56
1461464560.0898411,-196,0,56
1461464560.1498332,-194,0,56
1461464560.2098484,-194,0,56
1461464560.269871,-194,0,55
1461464560.3298903,-195,0,56
1461464560.3899639,-196,0,56
1461464560.449979,-195,0,56
1461464560.5099916,-194,1,57
1461464560.5700366,-193,0,56
1461464560.630075,-194,0,56
1461464560.6900837,-195,0,56
1461464560.7501514,-194,0,57
1461464560.810198,-194,0,56
1461464560.870415,-189,-1,56
1461464560.930228,-195,0,56
1461464560.9903011,-196,0,56
1461464561.0504215,-195,0,56
1461464561.1103086,-194,0,56
1461464561.1703699,-194,0,56
1461464561.2303848,-195,0,56
1461464561.2904103,-196,0,56
1461464561.350456,-194,0,56
1461464561.410478,-194,0,55
1461464561.470503,-193,1,56
1461464561.530543,-196,0,56
1461464561.5905619,-196,0,56
1461464561.650621,-194,0,56
1461464561.7106307,-195,0,56
1461464561.7706745,-195,0,56
1461464561.830702,-195,0,56
1461464561.8907626,-196,0,56
1461464561.9507751,-196,0,57
1461464562.0107982,-194,0,56
1461464562.0708165,-194,0,57
1461464562.1308475,-196,0,56
1461464562.1908863,-196,0,56
1461464562.2509441,-195,0,56
1461464562.3109927,-195,0,57
1461464562.3710115,-195,0,56
1461464562.4310477,-197,0,56
1461464562.491112,-197,0,56
1461464562.5511184,-195,0,56
1461464562.6111133,-197,-1,56
1461464562.6711485,-197,0,56
1461464562.7311866,-197,1,56
1461464562.7919707,-197,0,56
1461464562.8513107,-195,1,56
1461464562.911334,-195,0,56
1461464562.9713223,-195,0,56
1461464563.0313425,-196,0,56
1461464563.0913706,-197,0,56
1461464563.1513937,-196,0,56
1461464563.2114553,-195,0,56
1461464563.2714791,-195,0,56
1461464563.3315184,-196,1,56
1461464563.391551,-197,0,56
1461464563.4516108,-196,0,56
1461464563.5116153,-195,0,56
1461464563.5716667,-194,2,56
1461464563.6317067,-197,0,56
1461464563.691697,-197,0,56
1461464563.7517633,-196,0,56
1461464563.8117723,-195,0,57
1461464563.8718455,-196,0,56
1461464563.9318519,-204,0,59
1461464563.9918487,-199,0,56
1461464564.0518801,-197,0,56
1461464564.1119237,-195,0,56
1461464564.1719449,-195,0,56
1461464564.2319777,-202,0,56
1461464564.2920156,-200,1,56
1461464564.3520358,-197,0,56
1461464564.4121182,-196,0,56
1461464564.4721327,-195,0,56
1461464564.5322814,-198,0,56
1461464564.592168,-197,0,56
1461464564.6521986,-196,0,56
1461464564.7122505,-195,1,56
1461464564.7722661,-195,0,56
1461464564.832293,-197,0,56
1461464564.892359,-198,0,56
1461464564.952413,-197,0,56
1461464565.0124214,-196,0,56
1461464565.0724401,-195,0,56
1461464565.132493,-197,0,56
1461464565.1925237,-198,0,56
1461464565.252575,-197,0,56
1461464565.3125548,-196,0,56
1461464565.372593,-195,0,57
1461464565.4326205,-197,0,56
1461464565.4926927,-198,0,56
1461464565.5527458,-197,0,56
1461464565.6128252,-196,0,56
1461464565.6727793,-195,0,56
1461464565.7327943,-196,1,56
1461464565.792828,-198,0,56
1461464565.8528426,-197,0,56
1461464565.9129403,-196,0,56
1461464565.9729352,-195,3,56
1461464566.0329816,-198,0,56
1461464566.092976,-198,0,56
1461464566.1530256,-197,0,56
1461464566.2130425,-197,0,56
1461464566.273223,-195,0,56
1461464566.333131,-198,0,56
1461464566.3931475,-197,0,56
1461464566.4531574,-197,0,56
1461464566.5131888,-196,0,56
1461464566.573247,-196,0,56
1461464566.6332653,-197,0,56
1461464566.693321,-198,0,56
1461464566.7533278,-197,0,56
1461464566.8133638,-197,0,56
1461464566.873436,-196,0,56
1461464566.9334338,-197,1,56
1461464566.9941432,-201,0,56
1461464567.053501,-197,0,56
1461464567.1135228,-197,0,56
1461464567.1735752,-196,0,56
1461464567.2335904,-198,0,56
1461464567.293638,-199,0,56
1461464567.3536499,-198,0,56
1461464567.4136727,-197,0,56
1461464567.4737523,-199,0,56
1461464567.533785,-198,0,56
1461464567.5943854,-180,17,56
1461464567.6538165,-198,0,57
1461464567.71384,-197,0,56
1461464567.7738996,-197,0,56
1461464567.8339212,-198,0,56
1461464567.8939764,-199,0,56
1461464567.9539838,-198,0,56
1461464568.0141819,-198,0,56
1461464568.0741072,-198,0,56
1461464568.1340892,-198,0,56
1461464568.1941175,-198,0,56
1461464568.2541442,-198,0,56
1461464568.314166,-197,0,56
1461464568.3741825,-197,0,56
1461464568.4342906,-198,0,56
1461464568.4942756,-199,0,56
1461464568.5543072,-198,0,56
1461464568.6143024,-198,0,56
1461464568.6743596,-197,0,56
1461464568.7344244,-199,0,56
1461464568.7944338,-198,0,56
1461464568.8544526,-198,0,56
1461464568.9145534,-197,1,56
1461464568.9746237,-199,0,56
1461464569.034593,-198,0,56
1461464569.0945814,-199,0,56
1461464569.1546242,-198,0,56
1461464569.2146404,-198,0,56
1461464569.2746823,-197,0,56
1461464569.3346899,-199,0,56
1461464569.3947618,-199,0,56
1461464569.4547677,-198,0,56
1461464569.5148048,-197,0,56
1461464569.5748317,-197,0,56
1461464569.6348596,-199,0,56
1461464569.6949034,-198,0,56
1461464569.7550776,-198,0,56
1461464569.814947,-198,0,56
1461464569.8750622,-198,0,56
1461464569.9350562,-199,0,56
1461464569.9950697,-198,2,56
1461464570.0550976,-198,0,56
1461464570.1151073,-198,0,56
1461464570.1751497,-197,0,56
1461464570.2351816,-199,0,56
1461464570.2952738,-199,0,56
1461464570.3552635,-198,0,56
1461464570.4152727,-198,0,56
1461464570.4753046,-199,0,56
1461464570.5354037,-200,0,56
1461464570.5954149,-199,0,56
1461464570.6554222,-205,0,56
1461464570.7154412,-198,0,56
1461464570.7754776,-197,1,56
1461464570.8355536,-200,0,56
1461464570.8956041,-200,0,56
1461464570.9555876,-199,0,55
1461464571.0156016,-199,0,56
1461464571.0756357,-198,0,56
1461464571.1357234,-200,0,56
1461464571.1957545,-200,0,56
1461464571.2557757,-199,0,56
1461464571.3157845,-199,0,58
1461464571.3757951,-200,0,55
1461464571.4358203,-200,0,57
1461464571.4960067,-199,0,56
1461464571.5558927,-199,0,57
1461464571.6159086,-198,0,56
1461464571.675957,-200,0,55
1461464571.73603,-200,0,56
1461464571.7960835,-208,2,56
1461464571.85607,-199,0,56
1461464571.9161057,-199,0,56
1461464571.976112,-198,0,57
1461464572.03614,-200,0,56
1461464572.0962012,-200,0,56
1461464572.156469,-199,0,56
1461464572.2162495,-199,0,56
1461464572.2762685,-199,0,56
1461464572.3362968,-201,0,56
1461464572.396324,-200,0,56
1461464572.4563797,-199,2,56
1461464572.5164447,-199,0,56
1461464572.5764604,-200,0,56
1461464572.636484,-201,0,56
